Date,Time,CP.RM103,GT_CP.RM103,CP.RM105,GT_CP.RM105,CP.RM106,GT_CP.RM106,CP.RM108,GT_CP.RM108,CP.RM109,GT_CP.RM109
5/3/2016,7:40:00,378.26,2,396.9,2,381.13,2,406.22,3,414.11,3
5/4/2016,7:40:00,368.22,2,385.43,2,368.94,2,395.47,2,399.77,2
5/5/2016,7:40:00,366.79,2,386.87,2,378.98,2,401.2,3,400.49,3
5/6/2016,7:40:00,371.09,2,391.88,2,371.09,2,401.92,3,408.37,3
5/7/2016,7:40:00,404.07,3,429.17,3,411.96,3,438.49,3,446.37,3
5/8/2016,7:40:00,356.04,2,375.39,2,353.89,2,387.58,2,389.02,2
5/9/2016,7:40:00,365.36,2,384,2,374.68,2,399.05,2,396.19,2
5/10/2016,7:40:00,409.09,3,437.77,3,429.17,3,447.81,3,453.54,3
5/11/2016,7:40:00,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!
5/12/2016,7:40:00,378.98,2,389.73,2,370.38,2,403.36,3,406.22,3
5/13/2016,7:40:00,371.81,2,389.73,2,363.21,2,394.03,2,397.62,2
5/14/2016,7:40:00,361.06,2,382.56,2,362.49,2,389.02,2,395.47,2
5/15/2016,7:40:00,361.77,2,380.41,2,363.21,2,391.88,2,396.19,2
5/16/2016,7:40:00,381.13,2,391.17,2,370.38,2,402.64,3,401.92,3
5/17/2016,7:40:00,371.81,2,394.03,2,400.49,3,399.77,2,407.66,3
5/18/2016,7:40:00,376.11,2,392.6,2,376.83,2,398.34,2,406.94,3
5/19/2016,7:40:00,374.68,2,384.71,2,385.43,2,401.2,3,411.24,3
5/20/2016,7:40:00,363.21,2,381.85,2,365.36,2,398.34,2,402.64,3
5/21/2016,7:40:00,373.96,2,391.17,2,373.24,2,401.92,3,409.09,3
5/22/2016,7:40:00,361.06,2,384.71,2,366.79,2,391.88,2,398.34,2
5/2/2016,7:45:00,422.71,3,447.81,3,444.22,3,455.69,3,467.16,3
5/3/2016,7:45:00,378.26,2,397.62,2,379.7,2,406.94,3,414.11,3
5/4/2016,7:45:00,368.94,2,385.43,2,371.81,2,396.19,2,400.49,3
5/5/2016,7:45:00,370.38,2,387.58,2,381.85,2,400.49,3,401.2,3
5/6/2016,7:45:00,370.38,2,391.17,2,370.38,2,402.64,3,408.37,3
5/7/2016,7:45:00,405.51,3,432.75,3,414.83,3,440.64,3,449.24,3
5/8/2016,7:45:00,358.19,2,376.11,2,352.45,2,387.58,2,388.3,2
5/9/2016,7:45:00,366.79,2,386.15,2,378.98,2,400.49,3,395.47,2
5/10/2016,7:45:00,406.22,3,437.05,3,431.32,3,452.82,3,450.67,3
5/11/2016,7:45:00,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!
5/12/2016,7:45:00,381.85,2,389.73,2,370.38,2,404.07,3,406.22,3
5/13/2016,7:45:00,371.81,2,394.03,2,362.49,2,394.75,2,398.34,2
5/14/2016,7:45:00,361.77,2,381.13,2,361.77,2,391.17,2,394.03,2
5/15/2016,7:45:00,363.21,2,381.13,2,363.21,2,391.17,2,397.62,2
5/16/2016,7:45:00,381.13,2,389.73,2,372.53,2,401.2,3,404.07,3
5/17/2016,7:45:00,373.96,2,394.75,2,399.05,2,401.92,3,408.37,3
5/18/2016,7:45:00,375.39,2,392.6,2,377.55,2,401.92,3,405.51,3
5/19/2016,7:45:00,378.98,2,386.15,2,391.17,2,401.92,3,407.66,3
5/20/2016,7:45:00,364.64,2,382.56,2,365.36,2,396.9,2,404.07,3
5/21/2016,7:45:00,373.96,2,391.17,2,374.68,2,400.49,3,410.52,3
5/22/2016,7:45:00,360.34,2,386.15,2,365.36,2,390.45,2,396.9,2
5/2/2016,7:50:00,422.71,3,446.37,3,448.52,3,456.41,3,465.01,3
5/3/2016,7:50:00,378.98,2,396.19,2,382.56,2,416.26,3,414.83,3
5/4/2016,7:50:00,370.38,2,386.87,2,380.41,2,395.47,2,400.49,3
5/5/2016,7:50:00,371.09,2,387.58,2,378.26,2,403.36,3,399.77,2
5/6/2016,7:50:00,371.09,2,391.17,2,370.38,2,405.51,3,406.22,3
5/7/2016,7:50:00,406.22,3,434.9,3,416.98,3,442.07,3,450.67,3
5/8/2016,7:50:00,360.34,2,375.39,2,353.17,2,386.87,2,386.15,2
5/9/2016,7:50:00,365.36,2,384.71,2,381.13,2,401.92,3,396.19,2
5/10/2016,7:50:00,408.37,3,437.05,3,436.33,3,456.41,3,452.82,3
5/11/2016,7:50:00,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!
5/12/2016,7:50:00,382.56,2,389.73,2,369.66,2,409.09,3,406.94,3
5/13/2016,7:50:00,373.24,2,399.77,2,363.92,2,397.62,2,396.9,2
5/14/2016,7:50:00,363.21,2,379.7,2,361.77,2,391.17,2,395.47,2
5/15/2016,7:50:00,363.92,2,381.13,2,364.64,2,390.45,2,397.62,2
5/16/2016,7:50:00,381.13,2,389.73,2,375.39,2,402.64,3,404.07,3
5/17/2016,7:50:00,375.39,2,395.47,2,397.62,2,406.94,3,407.66,3
5/18/2016,7:50:00,377.55,2,392.6,2,379.7,2,399.77,2,406.22,3
5/19/2016,7:50:00,380.41,2,385.43,2,394.03,2,406.22,3,407.66,3
5/20/2016,7:50:00,365.36,2,382.56,2,364.64,2,399.05,2,404.07,3
5/21/2016,7:50:00,375.39,2,391.17,2,374.68,2,401.2,3,409.09,3
5/22/2016,7:50:00,359.62,2,386.87,2,366.79,2,391.88,2,397.62,2
5/2/2016,7:55:00,422.71,3,446.37,3,449.24,3,457.13,3,465.01,3
5/3/2016,7:55:00,378.26,2,396.19,2,381.85,2,427.01,3,411.96,3
5/4/2016,7:55:00,371.81,2,388.3,2,389.73,2,394.75,2,400.49,3
5/5/2016,7:55:00,374.68,2,387.58,2,382.56,2,410.52,3,404.07,3
5/6/2016,7:55:00,375.39,2,392.6,2,371.81,2,413.39,3,406.94,3
5/7/2016,7:55:00,408.37,3,437.77,3,417.69,3,444.22,3,456.41,3
5/8/2016,7:55:00,361.77,2,375.39,2,354.6,2,386.15,2,386.15,2
5/9/2016,7:55:00,366.07,2,385.43,2,387.58,2,404.79,3,395.47,2
5/10/2016,7:55:00,408.37,3,437.77,3,437.77,3,459.28,3,449.96,3
5/11/2016,7:55:00,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!
5/12/2016,7:55:00,385.43,2,389.73,2,368.94,2,416.26,3,406.94,3
5/13/2016,7:55:00,373.96,2,409.09,3,364.64,2,393.32,2,399.05,2
5/14/2016,7:55:00,362.49,2,380.41,2,361.06,2,391.17,2,396.19,2
5/15/2016,7:55:00,363.92,2,381.85,2,363.92,2,389.73,2,396.9,2
5/16/2016,7:55:00,383.28,2,390.45,2,378.26,2,400.49,3,403.36,3
5/17/2016,7:55:00,375.39,2,395.47,2,394.75,2,414.11,3,408.37,3
5/18/2016,7:55:00,377.55,2,391.88,2,393.32,2,400.49,3,408.37,3
5/19/2016,7:55:00,384,2,386.15,2,401.92,3,411.24,3,407.66,3
5/20/2016,7:55:00,364.64,2,382.56,2,363.92,2,401.2,3,404.79,3
5/21/2016,7:55:00,374.68,2,391.17,2,375.39,2,404.07,3,411.24,3
5/22/2016,7:55:00,361.77,2,386.15,2,365.36,2,391.88,2,396.19,2
5/2/2016,8:00:00,423.43,3,444.94,3,452.11,3,454.98,3,463.58,3
5/3/2016,8:00:00,378.98,2,396.19,2,384.71,2,432.75,3,414.11,3
5/4/2016,8:00:00,371.81,2,387.58,2,400.49,3,397.62,2,401.92,3
5/5/2016,8:00:00,376.83,2,389.73,2,389.02,2,418.41,3,414.83,3
5/6/2016,8:00:00,375.39,2,394.03,2,373.96,2,417.69,3,412.68,3
5/7/2016,8:00:00,409.81,3,437.77,3,419.13,3,444.94,3,457.13,3
5/8/2016,8:00:00,363.92,2,374.68,2,354.6,2,386.15,2,387.58,2
5/9/2016,8:00:00,368.94,2,387.58,2,405.51,3,406.94,3,394.75,2
5/10/2016,8:00:00,408.37,3,438.49,3,446.37,3,462.15,3,450.67,3
5/11/2016,8:00:00,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!
5/12/2016,8:00:00,384.71,2,389.02,2,370.38,2,422,3,416.98,3
5/13/2016,8:00:00,376.83,2,438.49,3,365.36,2,395.47,2,399.77,2
5/14/2016,8:00:00,361.06,2,379.7,2,360.34,2,389.73,2,396.9,2
5/15/2016,8:00:00,363.21,2,380.41,2,365.36,2,389.02,2,399.05,2
5/16/2016,8:00:00,385.43,2,391.88,2,382.56,2,401.92,3,404.07,3
5/17/2016,8:00:00,378.26,2,395.47,2,401.92,3,419.85,3,409.09,3
5/18/2016,8:00:00,379.7,2,393.32,2,398.34,2,399.77,2,408.37,3
5/19/2016,8:00:00,385.43,2,386.87,2,422,3,417.69,3,407.66,3
5/20/2016,8:00:00,367.51,2,389.02,2,364.64,2,405.51,3,400.49,3
5/21/2016,8:00:00,374.68,2,391.88,2,375.39,2,403.36,3,413.39,3
5/22/2016,8:00:00,363.92,2,386.87,2,366.79,2,391.88,2,396.9,2
5/2/2016,8:05:00,422.71,3,435.62,3,470.75,3,452.11,3,457.84,3
5/3/2016,8:05:00,381.13,2,409.81,3,404.79,3,441.35,3,414.11,3
5/4/2016,8:05:00,374.68,2,388.3,2,428.45,3,396.19,2,400.49,3
5/5/2016,8:05:00,378.98,2,420.56,3,408.37,3,428.45,3,432.75,3
5/6/2016,8:05:00,378.26,2,395.47,2,374.68,2,429.88,3,410.52,3
5/7/2016,8:05:00,409.81,3,439.2,3,421.28,3,445.66,3,459.99,3
5/8/2016,8:05:00,362.49,2,377.55,2,353.17,2,388.3,2,386.87,2
5/9/2016,8:05:00,369.66,2,386.87,2,443.5,3,408.37,3,396.19,2
5/10/2016,8:05:00,410.52,3,450.67,3,459.99,3,468.6,3,457.13,3
5/11/2016,8:05:00,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!
5/12/2016,8:05:00,385.43,2,396.19,2,368.94,2,433.47,3,427.01,3
5/13/2016,8:05:00,376.11,2,485.8,3,365.36,2,395.47,2,400.49,3
5/14/2016,8:05:00,361.77,2,379.7,2,360.34,2,390.45,2,395.47,2
5/15/2016,8:05:00,363.21,2,382.56,2,363.21,2,389.02,2,397.62,2
5/16/2016,8:05:00,386.15,2,391.17,2,393.32,2,401.2,3,403.36,3
5/17/2016,8:05:00,380.41,2,413.39,3,420.56,3,433.47,3,432.03,3
5/18/2016,8:05:00,381.13,2,392.6,2,430.6,3,401.2,3,406.22,3
5/19/2016,8:05:00,388.3,2,391.17,2,446.37,3,428.45,3,427.01,3
5/20/2016,8:05:00,369.66,2,394.03,2,363.92,2,421.28,3,400.49,3
5/21/2016,8:05:00,374.68,2,391.88,2,377.55,2,402.64,3,412.68,3
5/22/2016,8:05:00,362.49,2,385.43,2,366.07,2,392.6,2,396.19,2
5/2/2016,8:10:00,420.56,3,447.81,3,513.05,3,449.96,3,449.96,3
5/3/2016,8:10:00,380.41,2,424.86,3,430.6,3,452.82,3,412.68,3
5/4/2016,8:10:00,377.55,2,414.83,3,483.65,3,397.62,2,400.49,3
5/5/2016,8:10:00,381.13,2,476.48,3,423.43,3,447.09,3,450.67,3
5/6/2016,8:10:00,384,2,452.82,3,372.53,2,437.05,3,409.81,3
5/7/2016,8:10:00,412.68,3,439.92,3,424.15,3,447.09,3,459.28,3
5/8/2016,8:10:00,361.06,2,374.68,2,352.45,2,386.15,2,385.43,2
5/9/2016,8:10:00,371.09,2,410.52,3,503.01,3,408.37,3,397.62,2
5/10/2016,8:10:00,410.52,3,474.33,3,485.8,3,476.48,3,484.37,3
5/11/2016,8:10:00,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!
5/12/2016,8:10:00,386.87,2,416.98,3,370.38,2,443.5,3,442.07,3
5/13/2016,8:10:00,378.26,2,535.27,3,366.79,2,396.19,2,401.92,3
5/14/2016,8:10:00,360.34,2,378.98,2,358.9,2,389.73,2,395.47,2
5/15/2016,8:10:00,363.92,2,381.85,2,364.64,2,389.73,2,397.62,2
5/16/2016,8:10:00,389.02,2,405.51,3,436.33,3,402.64,3,404.79,3
5/17/2016,8:10:00,382.56,2,434.9,3,442.07,3,445.66,3,462.15,3
5/18/2016,8:10:00,384,2,403.36,3,482.94,3,400.49,3,409.81,3
5/19/2016,8:10:00,388.3,2,410.52,3,485.8,3,447.09,3,454.26,3
5/20/2016,8:10:00,371.09,2,414.11,3,363.21,2,434.18,3,401.2,3
5/21/2016,8:10:00,376.83,2,392.6,2,376.83,2,402.64,3,412.68,3
5/22/2016,8:10:00,361.77,2,384.71,2,366.07,2,391.88,2,395.47,2
5/2/2016,8:15:00,419.85,3,468.6,3,548.18,3,451.39,3,446.37,3
5/3/2016,8:15:00,381.85,2,448.52,3,459.99,3,462.15,3,413.39,3
5/4/2016,8:15:00,378.98,2,441.35,3,523.8,3,398.34,2,400.49,3
5/5/2016,8:15:00,381.13,2,513.05,3,447.09,3,460.71,3,468.6,3
5/6/2016,8:15:00,384.71,2,529.54,3,373.24,2,454.98,3,422,3
5/7/2016,8:15:00,411.24,3,440.64,3,424.15,3,448.52,3,459.99,3
5/8/2016,8:15:00,358.9,2,374.68,2,351.73,2,386.87,2,386.87,2
5/9/2016,8:15:00,371.81,2,450.67,3,542.44,3,409.09,3,395.47,2
5/10/2016,8:15:00,411.96,3,497.28,3,502.29,3,492.26,3,511.61,3
5/11/2016,8:15:00,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!
5/12/2016,8:15:00,386.87,2,444.22,3,369.66,2,457.84,3,460.71,3
5/13/2016,8:15:00,383.28,2,562.52,3,368.22,2,397.62,2,404.07,3
5/14/2016,8:15:00,361.06,2,379.7,2,360.34,2,389.73,2,394.03,2
5/15/2016,8:15:00,363.21,2,382.56,2,365.36,2,390.45,2,396.19,2
5/16/2016,8:15:00,393.32,2,448.52,3,488.67,3,404.07,3,407.66,3
5/17/2016,8:15:00,381.85,2,451.39,3,454.26,3,458.56,3,483.65,3
5/18/2016,8:15:00,386.15,2,435.62,3,518.07,3,398.34,2,406.94,3
5/19/2016,8:15:00,386.15,2,432.03,3,524.52,3,462.15,3,481.5,3
5/20/2016,8:15:00,373.96,2,438.49,3,365.36,2,440.64,3,400.49,3
5/21/2016,8:15:00,376.11,2,393.32,2,377.55,2,401.92,3,411.96,3
5/22/2016,8:15:00,363.21,2,386.15,2,366.79,2,395.47,2,396.19,2
5/2/2016,8:20:00,418.41,3,487.96,3,568.97,3,447.09,3,444.22,3
5/3/2016,8:20:00,384.71,2,469.31,3,470.03,3,472.9,3,411.24,3
5/4/2016,8:20:00,380.41,2,465.73,3,550.33,3,398.34,2,399.05,2
5/5/2016,8:20:00,384,2,534.56,3,467.88,3,475.77,3,482.94,3
5/6/2016,8:20:00,386.15,2,568.25,3,371.81,2,453.54,3,429.88,3
5/7/2016,8:20:00,413.39,3,442.79,3,424.15,3,447.81,3,462.86,3
5/8/2016,8:20:00,356.75,2,375.39,2,353.89,2,386.15,2,386.87,2
5/9/2016,8:20:00,371.09,2,480.07,3,569.69,3,409.81,3,395.47,2
5/10/2016,8:20:00,411.96,3,512.33,3,520.93,3,507.31,3,533.12,3
5/11/2016,8:20:00,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!
5/12/2016,8:20:00,386.87,2,469.31,3,370.38,2,470.75,3,473.62,3
5/13/2016,8:20:00,386.87,2,584.74,3,369.66,2,396.9,2,406.22,3
5/14/2016,8:20:00,362.49,2,378.98,2,360.34,2,390.45,2,394.03,2
5/15/2016,8:20:00,364.64,2,382.56,2,367.51,2,391.17,2,399.77,2
5/16/2016,8:20:00,398.34,2,476.48,3,519.5,3,403.36,3,412.68,3
5/17/2016,8:20:00,383.28,2,467.16,3,473.62,3,467.16,3,501.58,3
5/18/2016,8:20:00,388.3,2,470.03,3,546.03,3,400.49,3,411.96,3
5/19/2016,8:20:00,384,2,452.11,3,543.16,3,481.5,3,500.86,3
5/20/2016,8:20:00,374.68,2,457.13,3,366.07,2,442.07,3,404.07,3
5/21/2016,8:20:00,376.11,2,392.6,2,376.83,2,402.64,3,411.24,3
5/22/2016,8:20:00,364.64,2,386.15,2,370.38,2,399.05,2,396.19,2
5/2/2016,8:25:00,417.69,3,500.86,3,578.29,3,447.09,3,442.07,3
5/3/2016,8:25:00,386.87,2,482.94,3,478.63,3,477.92,3,413.39,3
5/4/2016,8:25:00,384,2,489.39,3,568.25,3,396.9,2,402.64,3
5/5/2016,8:25:00,384,2,545.31,3,480.07,3,491.54,3,497.99,3
5/6/2016,8:25:00,386.87,2,592.63,3,373.24,2,447.81,3,439.2,3
5/7/2016,8:25:00,412.68,3,442.79,3,425.58,3,449.24,3,462.15,3
5/8/2016,8:25:00,358.9,2,374.68,2,353.89,2,385.43,2,386.15,2
5/9/2016,8:25:00,373.24,2,507.31,3,588.33,3,406.94,3,396.19,2
5/10/2016,8:25:00,414.83,3,523.09,3,536.71,3,515.2,3,546.03,3
5/11/2016,8:25:00,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!
5/12/2016,8:25:00,390.45,2,484.37,3,370.38,2,482.22,3,485.09,3
5/13/2016,8:25:00,391.88,2,601.23,4,372.53,2,396.9,2,409.09,3
5/14/2016,8:25:00,362.49,2,381.85,2,359.62,2,391.17,2,395.47,2
5/15/2016,8:25:00,366.07,2,381.85,2,366.79,2,392.6,2,399.77,2
5/16/2016,8:25:00,397.62,2,503.73,3,538.86,3,409.09,3,416.26,3
5/17/2016,8:25:00,383.28,2,483.65,3,490.11,3,477.2,3,515.92,3
5/18/2016,8:25:00,390.45,2,497.99,3,562.52,3,403.36,3,418.41,3
5/19/2016,8:25:00,383.28,2,467.88,3,552.48,3,500.14,3,516.63,3
5/20/2016,8:25:00,377.55,2,472.9,3,369.66,2,442.79,3,402.64,3
5/21/2016,8:25:00,374.68,2,391.88,2,374.68,2,401.92,3,411.24,3
5/22/2016,8:25:00,363.21,2,385.43,2,377.55,2,409.09,3,395.47,2
5/2/2016,8:30:00,416.26,3,520.22,3,576.14,3,445.66,3,439.2,3
5/3/2016,8:30:00,390.45,2,488.67,3,487.96,3,484.37,3,411.96,3
5/4/2016,8:30:00,384.71,2,503.73,3,576.14,3,398.34,2,403.36,3
5/5/2016,8:30:00,386.87,2,541.73,3,490.11,3,506.6,3,512.33,3
5/6/2016,8:30:00,386.87,2,611.27,4,372.53,2,459.99,3,445.66,3
5/7/2016,8:30:00,413.39,3,444.22,3,426.3,3,450.67,3,463.58,3
5/8/2016,8:30:00,356.75,2,374.68,2,357.47,2,385.43,2,386.15,2
5/9/2016,8:30:00,376.83,2,530.97,3,594.78,3,406.22,3,394.75,2
5/10/2016,8:30:00,412.68,3,531.69,3,546.03,3,525.95,3,556.78,3
5/11/2016,8:30:00,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!
5/12/2016,8:30:00,389.73,2,497.28,3,370.38,2,489.39,3,496.56,3
5/13/2016,8:30:00,393.32,2,610.55,4,373.96,2,399.77,2,416.26,3
5/14/2016,8:30:00,361.77,2,386.87,2,361.06,2,389.73,2,394.75,2
5/15/2016,8:30:00,367.51,2,383.28,2,368.94,2,391.88,2,397.62,2
5/16/2016,8:30:00,401.2,3,528.82,3,551.76,3,410.52,3,422,3
5/17/2016,8:30:00,386.15,2,500.86,3,498.71,3,485.09,3,529.54,3
5/18/2016,8:30:00,392.6,2,518.07,3,574.71,3,404.07,3,424.15,3
5/19/2016,8:30:00,385.43,2,483.65,3,561.8,3,512.33,3,529.54,3
5/20/2016,8:30:00,380.41,2,491.54,3,369.66,2,452.11,3,402.64,3
5/21/2016,8:30:00,374.68,2,391.17,2,373.96,2,401.2,3,410.52,3
5/22/2016,8:30:00,362.49,2,384.71,2,381.13,2,415.54,3,395.47,2
5/2/2016,8:35:00,418.41,3,529.54,3,575.42,3,447.81,3,439.2,3
5/3/2016,8:35:00,391.88,2,485.09,3,492.97,3,487.96,3,411.24,3
5/4/2016,8:35:00,389.02,2,515.2,3,579.01,3,398.34,2,404.07,3
5/5/2016,8:35:00,391.17,2,538.86,3,497.99,3,512.33,3,520.22,3
5/6/2016,8:35:00,389.02,2,617.72,4,370.38,2,449.96,3,447.81,3
5/7/2016,8:35:00,414.83,3,444.22,3,427.73,3,451.39,3,462.15,3
5/8/2016,8:35:00,356.75,2,375.39,2,354.6,2,390.45,2,384.71,2
5/9/2016,8:35:00,378.98,2,543.16,3,597.65,3,406.22,3,396.19,2
5/10/2016,8:35:00,413.39,3,538.86,3,548.9,3,535.27,3,563.23,3
5/11/2016,8:35:00,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!
5/12/2016,8:35:00,391.17,2,504.45,3,372.53,2,495.12,3,503.01,3
5/13/2016,8:35:00,396.9,2,620.59,4,378.98,2,401.92,3,420.56,3
5/14/2016,8:35:00,361.77,2,389.02,2,359.62,2,390.45,2,394.03,2
5/15/2016,8:35:00,370.38,2,382.56,2,375.39,2,399.77,2,400.49,3
5/16/2016,8:35:00,404.07,3,543.16,3,553.91,3,412.68,3,424.86,3
5/17/2016,8:35:00,389.02,2,512.33,3,505.88,3,492.97,3,538.14,3
5/18/2016,8:35:00,394.03,2,535.99,3,594.06,3,403.36,3,424.86,3
5/19/2016,8:35:00,388.3,2,499.43,3,561.08,3,523.09,3,535.27,3
5/20/2016,8:35:00,384,2,506.6,3,371.81,2,448.52,3,404.07,3
5/21/2016,8:35:00,375.39,2,391.17,2,373.96,2,399.77,2,410.52,3
5/22/2016,8:35:00,363.21,2,385.43,2,384,2,417.69,3,395.47,2
5/2/2016,8:40:00,419.85,3,535.99,3,568.25,3,446.37,3,435.62,3
5/3/2016,8:40:00,393.32,2,485.8,3,492.97,3,490.82,3,413.39,3
5/4/2016,8:40:00,391.88,2,524.52,3,582.59,3,399.77,2,400.49,3
5/5/2016,8:40:00,393.32,2,536.71,3,501.58,3,518.78,3,521.65,3
5/6/2016,8:40:00,389.02,2,616.29,4,369.66,2,445.66,3,452.11,3
5/7/2016,8:40:00,415.54,3,444.22,3,424.86,3,451.39,3,462.15,3
5/8/2016,8:40:00,358.19,2,375.39,2,356.04,2,394.75,2,386.87,2
5/9/2016,8:40:00,381.85,2,551.76,3,592.63,3,404.79,3,394.03,2
5/10/2016,8:40:00,415.54,3,541.73,3,553.2,3,541.01,3,569.69,3
5/11/2016,8:40:00,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!
5/12/2016,8:40:00,393.32,2,506.6,3,372.53,2,499.43,3,508.75,3
5/13/2016,8:40:00,397.62,2,627.04,4,379.7,2,402.64,3,424.86,3
5/14/2016,8:40:00,362.49,2,394.03,2,362.49,2,390.45,2,394.75,2
5/15/2016,8:40:00,372.53,2,381.85,2,376.11,2,411.96,3,398.34,2
5/16/2016,8:40:00,405.51,3,556.78,3,556.78,3,416.26,3,429.17,3
5/17/2016,8:40:00,391.88,2,519.5,3,508.03,3,500.14,3,545.31,3
5/18/2016,8:40:00,396.19,2,553.91,3,594.06,3,403.36,3,430.6,3
5/19/2016,8:40:00,390.45,2,505.16,3,553.91,3,530.26,3,543.16,3
5/20/2016,8:40:00,386.87,2,516.63,3,372.53,2,438.49,3,404.07,3
5/21/2016,8:40:00,373.24,2,391.17,2,373.96,2,399.05,2,408.37,3
5/22/2016,8:40:00,361.77,2,385.43,2,381.85,2,418.41,3,395.47,2
5/2/2016,8:45:00,419.85,3,537.42,3,563.23,3,447.09,3,435.62,3
5/3/2016,8:45:00,394.03,2,483.65,3,496.56,3,494.41,3,411.24,3
5/4/2016,8:45:00,394.03,2,528.82,3,579.72,3,399.05,2,401.92,3
5/5/2016,8:45:00,396.19,2,542.44,3,505.16,3,523.8,3,523.09,3
5/6/2016,8:45:00,389.73,2,611.27,4,366.79,2,446.37,3,452.82,3
5/7/2016,8:45:00,414.11,3,442.07,3,426.3,3,450.67,3,460.71,3
5/8/2016,8:45:00,361.06,2,375.39,2,355.32,2,399.05,2,385.43,2
5/9/2016,8:45:00,385.43,2,558.93,3,584.03,3,404.79,3,394.75,2
5/10/2016,8:45:00,415.54,3,545.31,3,549.61,3,541.01,3,571.12,3
5/11/2016,8:45:00,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!
5/12/2016,8:45:00,394.03,2,513.77,3,371.81,2,503.01,3,510.18,3
5/13/2016,8:45:00,406.22,3,633.5,4,378.98,2,403.36,3,425.58,3
5/14/2016,8:45:00,361.77,2,401.2,3,359.62,2,389.73,2,394.75,2
5/15/2016,8:45:00,375.39,2,383.28,2,381.13,2,427.73,3,399.05,2
5/16/2016,8:45:00,409.81,3,565.39,3,561.08,3,416.98,3,432.03,3
5/17/2016,8:45:00,391.88,2,524.52,3,515.2,3,505.88,3,551.76,3
5/18/2016,8:45:00,400.49,3,566.1,3,589.76,3,406.22,3,435.62,3
5/19/2016,8:45:00,394.03,2,508.75,3,528.82,3,533.12,3,548.9,3
5/20/2016,8:45:00,390.45,2,523.8,3,375.39,2,437.77,3,403.36,3
5/21/2016,8:45:00,374.68,2,390.45,2,373.96,2,399.77,2,406.22,3
5/22/2016,8:45:00,363.92,2,384.71,2,381.85,2,417.69,3,396.19,2
5/2/2016,8:50:00,419.85,3,538.86,3,559.65,3,444.94,3,432.03,3
5/3/2016,8:50:00,391.88,2,483.65,3,495.12,3,492.26,3,411.96,3
5/4/2016,8:50:00,395.47,2,536.71,3,579.01,3,398.34,2,401.92,3
5/5/2016,8:50:00,399.05,2,544.59,3,508.03,3,533.12,3,525.24,3
5/6/2016,8:50:00,391.17,2,610.55,4,368.22,2,447.09,3,454.98,3
5/7/2016,8:50:00,413.39,3,439.2,3,424.86,3,449.24,3,459.28,3
5/8/2016,8:50:00,361.77,2,376.83,2,356.04,2,399.77,2,386.87,2
5/9/2016,8:50:00,389.02,2,561.08,3,572.56,3,403.36,3,391.88,2
5/10/2016,8:50:00,416.26,3,547.46,3,548.9,3,542.44,3,571.84,3
5/11/2016,8:50:00,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!
5/12/2016,8:50:00,395.47,2,516.63,3,373.24,2,508.75,3,513.77,3
5/13/2016,8:50:00,412.68,3,637.08,4,381.85,2,407.66,3,426.3,3
5/14/2016,8:50:00,362.49,2,411.96,3,359.62,2,390.45,2,396.19,2
5/15/2016,8:50:00,376.83,2,383.28,2,380.41,2,434.9,3,398.34,2
5/16/2016,8:50:00,414.11,3,572.56,3,570.4,3,420.56,3,437.77,3
5/17/2016,8:50:00,394.75,2,525.95,3,526.67,3,510.18,3,556.78,3
5/18/2016,8:50:00,402.64,3,571.12,3,581.88,3,407.66,3,439.92,3
5/19/2016,8:50:00,396.9,2,510.18,3,499.43,3,535.27,3,553.91,3
5/20/2016,8:50:00,392.6,2,528.82,3,379.7,2,431.32,3,405.51,3
5/21/2016,8:50:00,372.53,2,389.73,2,372.53,2,400.49,3,407.66,3
5/22/2016,8:50:00,363.92,2,385.43,2,374.68,2,422,3,395.47,2
5/2/2016,8:55:00,417.69,3,544.59,3,560.37,3,444.94,3,432.03,3
5/3/2016,8:55:00,391.17,2,483.65,3,492.26,3,491.54,3,411.24,3
5/4/2016,8:55:00,400.49,3,538.14,3,577.57,3,399.77,2,401.2,3
